x,y
441.6058046703805,-296.80607785037546
441.9041213465431,-297.14783884853415
442.16930413088573,-297.4668817196689
442.426056595621,-297.77360202554013
442.6828124389931,-298.08031089290034
442.93956713329294,-298.3870295890368
443.1963215978556,-298.69374848785293
443.45307694517817,-299.0004640470465
443.70983219553875,-299.3071822869238
443.8896292447358,-299.52820122006125
443.94786359013517,-299.5882811046815
444.2011960722269,-299.86215444041557
444.4690612972923,-300.1514282263595
444.7381300440124,-300.440966059365
445.00818899152483,-300.73074907120406
445.2790721717351,-301.02070771037916
445.5506306575365,-301.31082554173935
445.8227433712163,-301.6010560956696
446.09532517342956,-301.89139537847024
446.3682820339648,-302.18182627349086
446.6415514266002,-302.47232530669675
446.91507856500095,-302.7628763150127
447.18881277554226,-303.05347296054987
447.46271915219444,-303.3441034507205
447.72682777138516,-303.6303252804332
448.0023944141652,-303.912074869898
448.2629919709826,-304.18384627714494
448.5131341518429,-304.4175988615621
448.7659445660914,-304.63510900121986
449.05076108494285,-304.8692586051281
449.3496387955193,-305.11752519728833
449.6582628709041,-305.362791990469
449.9672460039091,-305.6091839385166
450.2766061435758,-305.856844455167
450.6037706278804,-306.1224605207262
450.90442741482536,-306.38561120856525
451.2051821215057,-306.6487756202162
451.50602039420085,-306.91193933555695
451.806924259796,-307.17511654587094
452.1007799687523,-307.4336065025113
452.36945784851025,-307.6553532873555
452.63420704834294,-307.8543538528805
452.90735699154226,-308.04686560567455
453.22558482339707,-308.26800182110867
453.5484206754402,-308.49173060535463
453.87238540956986,-308.71612684336395
454.18395424112015,-308.9296843372384
454.49069729240586,-309.122783679259
454.8030590790807,-309.2990057767507
455.1443647446519,-309.4845718290856
455.48804400429594,-309.6699453037158
455.83370938331416,-309.8551325765667
456.18979155174753,-310.05188286320237
456.5745362879841,-310.2737724992098
456.95277336488886,-310.50278545641913
457.29090700034806,-310.71137512232775
457.62153054717476,-310.9049497574713
457.935812436142,-311.0853343879433
458.270136077701,-311.26116502314903
458.6221917878937,-311.4421235347028
458.9713248708287,-311.61090009097813
459.3269458337429,-311.7818669077775
459.68371598434777,-311.95267115555924
460.036911211618,-312.11440443146466
460.3938339019168,-312.27368886855004
460.7515891459257,-312.4276094981458
461.0869997535052,-312.5575939575275
461.41328460697594,-312.67382304447983
461.73652686180554,-312.7780440866761
462.06232318871173,-312.87256927511567
462.4092016153816,-312.96522069694123
462.7826881177276,-313.0654318711678
463.15875108641114,-313.1648577827026
463.5369807645418,-313.2635899451693
463.91700134629457,-313.36172196510677
464.2986219367717,-313.45794487226493
464.6709656349624,-313.53873448615985
465.0273454008329,-313.6054727321791
465.38121779288053,-313.65935382865877
465.74573101800047,-313.7020983264766
466.12289722710756,-313.7386890477689
466.5095063816057,-313.7751483639929
466.9065799300151,-313.7988723632369
467.309851460682,-313.8115577902863
467.7192612228582,-313.81304660804204
468.137580870298,-313.8020956926358
468.5686392359832,-313.77901618104056
469.00341893338407,-313.7425862919421
469.43946430365304,-313.691349271236
469.8771265628664,-313.6258306938708
470.2997912563949,-313.5495335574236
470.699030756318,-313.4737698240672
471.09696242291636,-313.3962125222961
471.4936120796091,-313.31725457687753
471.8900678543104,-313.2371932809386
472.285851964443,-313.15624550992754
472.68088931152397,-313.08311547579353
473.0759277078208,-313.0222984625686
473.4711014262933,-312.9737766765955
473.8671865410966,-312.9267255799801
474.2633626033304,-312.8815295668319
474.6597284158633,-312.8238407873374
475.05631891867773,-312.7523919252992
475.453132877544,-312.66659929093396
475.8502425397491,-312.56595194500665
476.2478287236104,-312.4502363039816
476.6536765960257,-312.3253779908792
477.06706726208523,-312.181785977265
477.47688101890196,-312.0209284740936
477.87536371279265,-311.84315939128226
478.26198062196124,-311.64905234599456
478.63560275191793,-311.4386211815888
478.995022966648,-311.2119496641801
479.33432684980744,-310.9695606600359
479.6440509981537,-310.7234207533422
479.95513893183835,-310.47769644269204
480.26728502939386,-310.2320341943157
480.57657294604024,-309.9961208301796
480.8855101191806,-309.77826330960147
481.2160865069556,-309.5704503421493
481.5571301058161,-309.36143081842505
481.900944867202,-309.15101465657267
482.24654729306934,-308.9243524121433
482.5844474228022,-308.68031738982387
482.8982048349277,-308.42292719878077
483.2020789352657,-308.16427926415327
483.51144052155115,-307.9058409398746
483.8173303555989,-307.6350271058864
484.09890035932114,-307.34562437265464
484.3577901520441,-307.0402823118632
484.6034962152983,-306.72140134358557
484.846979409621,-306.40765250263337
485.09362793030175,-306.0984738731985
485.340654224606,-305.7895396783758
485.5876538198748,-305.47970630187524
485.83411859717415,-305.16740904219887
486.08067503508516,-304.8527368186763
486.32356698382176,-304.5333699214505
486.5494724307108,-304.21116634276353
486.7579974859153,-303.88829772044375
486.9505622865053,-303.5497399463742
487.14075274697325,-303.2063034279085
487.3307951526025,-302.8624254176375
487.5207018208346,-302.5178496456176
487.71048560219594,-302.1717252640574
487.90015929117726,-301.82457491070153
488.08973929805506,-301.4765235458526
488.27923745940006,-301.1274007510153
488.4686668793389,-300.77751975194235
488.65803899375885,-300.4273292631224
488.847362716378,-300.07676516752434
489.03664483439513,-299.72541320754175
489.2257634393593,-299.37448129907995
489.40290933740613,-299.02553489963867
489.5636641801104,-298.67682580000803
489.70797291580607,-298.3282550531419
489.838549847176,-297.96365235237437
489.96780128097004,-297.5948237945251
490.09567109999045,-297.222797340052
490.2101595823708,-296.84958974832085
490.3089584593315,-296.4763716116608
490.39221124022436,-296.1031384173944
490.4601282080847,-295.72976320286233
490.5129617068398,-295.3562858588419
490.55148872935433,-294.9749263087863
490.5867703855806,-294.58794556378757
490.62077813376,-294.2007175692873
490.65168917761434,-293.81227561719203
490.68999901751465,-293.42335314681475
490.74107395481485,-293.0339533320391
490.8056045161556,-292.6441499447659
490.87581588588625,-292.25288478164606
490.9461079487908,-291.8617628462309
491.01679631011086,-291.47079791344424
491.0824308774268,-291.0802861951986
491.1357256353985,-290.6900520859699
491.176464932506,-290.29992667508543
491.2046332357596,-289.90918517496294
491.2280827178671,-289.51316439334863
491.2412144309378,-289.1153107309851
491.2528696013521,-288.71652683753246
491.263550246944,-288.3176062814866
491.27340429679657,-287.9185493121217
491.28256994732715,-287.5195019570123
491.29056158992756,-287.1293745066174
491.2907200584195,-286.99265733321863
491.2907212239201,-286.9926577307711
491.2907209882048,-286.99265773102667
491.2907201453404,-286.99265804536174
491.2907209757063,-286.9926584431318
491.2907209757063,-286.9926584431318
491.2907204126641,-286.99265877470486
491.29072096135667,-286.99265915521215
491.29072096135667,-286.99265915521215
491.29072117868736,-286.9926598720749
491.2896271798097,-286.9642338888901
491.279088261066,-286.6778966836578
491.2561830963878,-286.3391016439658
491.2231541703413,-285.9814575645452
491.18017663706274,-285.6010472525865
491.1262507343499,-285.2047522450568
491.0772348058513,-284.88751791913506
491.0124074600467,-284.61012040944087
490.95641603061046,-284.33398750559604
490.93872677848685,-284.28170728826206
490.85815701251266,-283.9634642258005
490.76848807309324,-283.5848216959041
490.67770884352285,-283.20439496844
490.5870781307253,-282.8212173473621
490.48734444550996,-282.4340860023083
490.38344487633265,-282.047703442489
490.2791198996459,-281.66142572358757
490.1851683931229,-281.2758876114185
490.1030410398099,-280.8907881125884
490.0271984509902,-280.5011089006077
489.9531522439011,-280.106406213761
489.87934367118254,-279.71190256080166
489.8039699440439,-279.30823900460166
489.71409627531983,-278.90183529240096
489.6240045502332,-278.51229775297816
489.5340218829644,-278.12440833742215
489.4438863073904,-277.73622600777145
489.3536233283843,-277.3477917713769
489.2637885479721,-276.9587109291529
489.1608211766504,-276.56900178906176
489.0526985389022,-276.18168528267984
488.9438289813339,-275.7941194062124
488.8343177720039,-275.40628605676994
488.7244238623405,-275.01872097268625
488.61431883010926,-274.6317235831207
488.5040407379818,-274.24520074710637
488.39362081523547,-273.85907297780653
488.28308467537477,-273.47327303500265
488.1724533195439,-273.0877444199236
488.0617439626181,-272.70243990672793
487.95097115761035,-272.3173295772562
487.8404411333351,-271.9335192539053
487.7298238254929,-271.5496154130913
487.61912530988985,-271.16560198284697
487.5024484604418,-270.7820746355184
487.37432009396514,-270.4005806506453
487.23515410041665,-270.02252325961456
487.09423650848584,-269.6468034030432
486.95101566356806,-269.27010344973945
486.8039602203244,-268.904592740242
486.6522425381257,-268.5286883130415
486.5016496485823,-268.1533545082235
486.36019820938355,-267.7753100112857
486.228866903756,-267.39405242739895
486.102630245152,-267.0125791826428
485.97618565655114,-266.63120174226833
485.8500806589013,-266.2494317242948
485.72426249285104,-265.86735379816184
485.59881371345193,-265.48545618596677
485.47369420757883,-265.10377958584525
485.3488527442136,-264.72231659930475
485.2243655516371,-264.34102036674216
485.0953973663006,-263.9617482934435
484.9654234558703,-263.5831452510606
484.835206456342,-263.20433614475286
484.7048045123609,-262.82540498571433
484.57432540625484,-262.44661924718605
484.4437992819065,-262.06799101985024
484.31330666069624,-261.6896387133782
484.18274538166776,-261.3113482188038
484.0521312562124,-260.93310595016334
483.9215209950647,-260.55510845949664
483.7916928498975,-260.1770476550715
483.6770625676805,-259.7995445229736
483.5538587949793,-259.4190832927882
483.4309435056193,-259.0372355549869
483.316253185979,-258.65241030784387
483.20185760366974,-258.2666771100849
483.08778383016875,-257.88092487302725
482.972415850133,-257.49705255946924
482.8638508788596,-257.113436194465
482.7551655941254,-256.72960264085276
482.6461126823309,-256.3458022017647
482.5368198182687,-255.9614378716434
482.42748427838427,-255.57621001949374
482.31815930590193,-255.19042680309727
482.2090068153046,-254.80475338745478
482.097491482424,-254.41961940870988
481.98019529838894,-254.03592052371687
481.8623625932089,-253.65160729360576
481.7442510044394,-253.26748327832468
481.6259820946539,-252.88375326194063
481.50758621914724,-252.50034874152607
481.38916196370604,-252.11717867571616
481.2760102645976,-251.73200021008614
481.1652539982141,-251.34612083647335
481.054687881495,-250.95981297796396
480.94444871788414,-250.5737366084755
480.83448105191394,-250.18785846152437
480.7293957369642,-249.80019138906454
480.6266737705795,-249.41114357606475
480.5243175073361,-249.0216272354104
480.42248709240124,-248.63251458435957
480.32106209034157,-248.2436576751966
480.21998076648316,-247.8550522482117
480.1166837011284,-247.46700187490725
480.0070484760711,-247.0805645494682
479.8970414762897,-246.69397693985417
479.78686734446177,-246.30774621137766
479.67656724993634,-245.92184955537948
479.56616413589853,-245.5362301248628
479.4556767515363,-245.15084014905733
479.3451204237216,-244.7656396943189
479.23450768506444,-244.38059551541332
479.12599977206486,-243.99466995785406
479.02488131003236,-243.60577618086015
478.9242816985632,-243.21587580730863
478.824166097333,-242.82612492938685
478.7245011202815,-242.4366909637346
478.6252051359334,-242.04752261875996
478.5262112913868,-241.6585758592138
478.4274648386918,-241.26981326806973
478.32608584716604,-240.88161313825427
478.21766719155175,-240.49486583235378
478.1085561162535,-240.1076606242501
477.9991928327373,-239.72075416564337
477.8918881552867,-239.34267324069518
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8525947265793,-239.2080257921547
477.8524511814826,-239.20743001409141
477.80278899661073,-239.00651775093039
477.65275506163084,-238.4486704600496
477.4406835678209,-237.67920682268317
477.2280911927079,-236.90797149245077
477.015497118856,-236.13673724959583
476.802901654834,-235.36550389926813
476.5903050533446,-234.59427128034955
476.3777085222564,-233.82304175781462
476.1651108488669,-233.0518114848466
475.9525110678048,-232.28058159841032
475.73990926225633,-231.50935614870534
475.5273038155861,-230.73812727512146
475.31012936464674,-229.96833815102167
475.08783079724714,-229.20123293967944
474.8641046768071,-228.4357365219938
474.6388141513647,-227.6702806108194
474.412227307767,-226.9048105621141
474.18457833484126,-226.13933226528704
473.95323648360977,-225.37531277676553
473.71684134673626,-224.61199815422955
473.4784887833016,-223.84906240527545
473.23851881906035,-223.0864003615682
472.99721084357327,-222.3239252328325
472.7547942673231,-221.56156550752698
472.51145735796393,-220.79926233274196
472.27160152881163,-220.03418027480748
472.0362794765542,-219.268828104352
471.8029673684506,-218.5048999672217
471.57092975986006,-217.7409686723067
471.3397597584034,-216.9764973792146
471.1092905709067,-216.21155794061423
470.8793947599617,-215.44623691470346
470.64996811205776,-214.6806046117268
470.4209253885416,-213.9147182236807
470.19219685951185,-213.14862432534474
469.9637254745597,-212.38236088111918
469.7354645521339,-211.61595886086462
469.50737589163987,-210.84944354467368
469.2794282303902,-210.08283557898253
469.0515959820431,-209.31615183311985
468.8238582049415,-208.54940609514728
468.5961977582835,-207.78260963791743
468.3686006118244,-207.0157716800741
468.1410552810945,-206.24889976184232
467.913551155584,-205.4819955031446
467.68608315237265,-204.71507280735256
467.4586433462284,-203.94813162760457
467.23135739797596,-203.18119450059837
467.00420740006024,-202.414328785938
466.77679011032296,-201.64735415723482
466.54916328800323,-200.88046479687634
466.32108559660975,-200.11370028600678
466.092917918936,-199.34699617429575
465.86476566869726,-198.58032611593637
465.63662413096324,-197.81369609739724
465.4084912414061,-197.04710919322366
465.1803692834317,-196.2805699667745
464.9522591029887,-195.514084750019
464.72347682782794,-194.74825052503388
464.48851294406506,-193.98751533280108
464.2508941456719,-193.22488737546993
464.0111895520664,-192.46073818533915
463.77022105529346,-191.69678248142608
463.5283827415455,-190.9335241004762
463.2858379500142,-190.17086100798144
463.0427208594755,-189.40871000143864
462.7991417394305,-188.6470035300149
462.55519126135687,-187.88568701357423
462.31092375973907,-187.1247385341762
462.06607155820905,-186.36406771539185
461.8211725304762,-185.60352335769508
461.576374321411,-184.84316690845802
461.33168527295135,-184.08285381024956
461.08736657832344,-183.3222787705143
460.84302744074023,-182.56167909088603
460.5985982411232,-181.80112034473427
460.3540946852418,-181.04059166215976
460.1095296017035,-180.28008419245293
459.8649135158558,-179.51959069381058
459.6202550551222,-178.75910526197694
459.3755613239744,-177.9986230933211
459.13083821217856,-177.23814013031216
458.8860912985006,-176.47765641545016
458.64133032455425,-175.71718546095673
458.3965562410096,-174.95671819644727
458.1517799234796,-174.1962509191437
457.9070215272177,-173.43579727396377
457.6622245767417,-172.67536940894885
457.4173764569818,-171.91492406394835
457.17245340539836,-171.15450424674802
456.92749464565287,-170.3940957313507
456.68253272955013,-169.63368180562065
456.43756787547494,-168.8732632663961
456.1925997008606,-168.11284148860054
455.94762880661983,-167.35241693135865
455.702655684696,-166.59198997091963
455.45768073792874,-165.83156091551604
455.21270429622297,-165.07113001767033
454.9677266297776,-164.3106974842905
454.7227479599117,-163.5502634849398
454.4777684682595,-162.78982816007033
454.2327883259747,-162.02939171515592
453.98780738958504,-161.2689539236303
